id,customer_id,device_fingerprint,device_type,os,first_seen_at,last_seen_at,is_trusted
dev_004250,cust_008513,6b1c8c82d1f64374,mobile,macOS,2026-01-15 08:03:24.182437,2026-07-31 08:46:46.182437,True
dev_004251,cust_009369,5c6df9f24aad4d92,mobile,Windows,2025-06-08 22:17:42.182437,2026-02-06 06:12:50.182437,True
dev_004252,cust_004686,ab0e7f4e053043c0,desktop,Android,2025-10-19 01:43:06.182437,2026-03-18 22:25:39.182437,True
dev_004253,cust_004686,49d05ca9a09042b9,tablet,Android,2024-10-07 14:23:24.182437,2026-07-08 00:34:58.182437,True
dev_004254,cust_002106,86acfdc957464754,mobile,Windows,2026-03-12 21:10:45.182437,2026-05-07 16:06:58.182437,True
dev_004255,cust_005977,c8973bc87e8d41c1,desktop,Android,2026-01-19 14:54:16.182437,2026-03-26 01:02:23.182437,True
dev_004256,cust_004587,0b22275ae5af459f,mobile,Windows,2025-03-15 23:11:35.182437,2025-12-20 17:41:53.182437,True
dev_004257,cust_004199,6837b7ce155d4c90,mobile,iOS,2026-05-14 06:53:54.182437,2026-08-01 01:09:38.182437,True
dev_004258,cust_009018,269c8c368a864c46,mobile,iOS,2026-07-24 19:49:44.182437,2026-08-04 18:46:22.182437,True
dev_004259,cust_008287,6cb16c1942f14bde,mobile,iOS,2025-12-17 17:48:40.182437,2026-03-31 04:17:55.182437,True
dev_004260,cust_007078,7c063a4db03f418c,tablet,Linux,2025-06-08 16:58:58.182437,2025-09-21 17:22:43.182437,True
dev_004261,cust_008218,33d3d077b53b45a4,desktop,Android,2025-08-31 08:39:18.182437,2025-11-15 14:30:03.182437,True
dev_004262,cust_008218,7454bb317d154fc7,mobile,Linux,2025-03-24 21:20:33.182437,2026-04-10 21:26:01.182437,True
dev_004263,cust_004470,1092b633dd624f51,desktop,macOS,2024-09-25 12:52:34.182437,2025-12-06 08:56:12.182437,True
dev_004264,cust_007485,aa3809b5250c46f1,tablet,Android,2026-05-08 00:41:23.182437,2026-06-19 12:59:47.182437,True
dev_004265,cust_007237,cb9514714ac34abb,desktop,Windows,2025-05-15 13:11:43.182437,2026-03-23 16:07:51.182437,True
dev_004266,cust_007065,e2d1b77191854b55,tablet,Windows,2025-03-03 01:35:11.182437,2026-06-04 09:12:59.182437,True
dev_004267,cust_000707,adf416d40f4c4131,mobile,Linux,2025-11-02 16:44:37.182437,2026-01-01 10:38:26.182437,True
dev_004268,cust_000707,25e584b175b44a9d,desktop,Android,2025-11-04 00:58:43.182437,2026-06-29 22:07:06.182437,True
dev_004269,cust_003555,2fef7ae5724e4a91,desktop,Windows,2025-11-09 16:47:48.182437,2026-06-03 11:35:20.182437,True
dev_004270,cust_000433,46800055c9f849e2,desktop,Linux,2026-05-04 12:47:01.182437,2026-08-21 09:07:04.182437,True
dev_004271,cust_000433,2103f6e66bda462b,mobile,Windows,2024-09-30 15:34:48.182437,2026-04-10 05:25:38.182437,True
dev_004272,cust_006033,a7b3aa57fcea40bd,desktop,Android,2025-06-04 01:10:01.182437,2025-11-08 06:54:00.182437,True
dev_004273,cust_006168,2ee482a9a4584594,tablet,iOS,2026-08-03 14:09:02.182437,2026-08-25 23:04:44.182437,True
dev_004274,cust_007627,45d0eb6f542f46e0,tablet,Android,2025-12-26 05:45:03.182437,2026-06-01 22:28:02.182437,True
dev_004275,cust_007627,8be7c53e2223430a,desktop,iOS,2025-12-30 20:01:27.182437,2026-08-12 07:25:18.182437,True
dev_004276,cust_006495,2dcd3b08a7ad4f18,desktop,iOS,2026-02-03 02:43:09.182437,2026-06-01 04:02:16.182437,True
dev_004277,cust_003412,a9a344a1d37a4d50,desktop,Windows,2025-03-12 09:25:05.182437,2025-04-01 18:18:39.182437,True
dev_004278,cust_006333,f668b236d69843b9,desktop,Windows,2024-11-16 10:39:41.182437,2024-11-28 11:57:46.182437,True
dev_004279,cust_006333,4807a00d92e747c2,desktop,macOS,2025-05-14 12:33:56.182437,2026-02-08 01:18:00.182437,True
dev_004280,cust_000115,5699ac3c5b3d424a,desktop,Linux,2026-04-27 23:28:53.182437,2026-08-21 13:33:45.182437,True
dev_004281,cust_002137,0b3d28f14ca740af,tablet,iOS,2026-04-15 05:00:50.182437,2026-08-18 13:22:55.182437,True
dev_004282,cust_004053,196ad47abd3047a4,desktop,Linux,2025-07-03 16:21:54.182437,2026-05-07 23:12:17.182437,True
dev_004283,cust_004053,1e861a0a5a7e48e0,tablet,macOS,2026-07-03 13:55:50.182437,2026-07-16 12:00:18.182437,True
dev_004284,cust_003844,e0e69f2d4136422f,mobile,Android,2025-01-02 23:47:37.182437,2025-08-15 19:57:55.182437,True
dev_004285,cust_005493,dbd4f8bff2f441de,mobile,Windows,2025-01-16 21:02:12.182437,2025-07-22 11:16:07.182437,True
dev_004286,cust_003815,435dd646619e43d1,mobile,macOS,2024-09-11 20:27:32.182437,2025-03-16 13:12:14.182437,True
dev_004287,cust_004506,e729c442b4ba4856,mobile,Linux,2026-02-15 20:31:03.182437,2026-03-08 06:01:54.182437,True
dev_004288,cust_003711,4c741a1710a34fdb,mobile,macOS,2026-07-03 11:49:16.182437,2026-08-27 05:20:47.182437,True
dev_004289,cust_005928,a635c08295584053,mobile,Android,2025-08-28 07:14:02.182437,2026-01-23 13:52:54.182437,True
dev_004290,cust_009178,aba53b694f0e4f47,mobile,Windows,2026-04-10 03:18:29.182437,2026-08-03 00:59:38.182437,True
dev_004291,cust_002963,b91eab1fe6a64c51,tablet,iOS,2024-10-28 18:13:39.182437,2026-08-16 04:37:20.182437,True
dev_004292,cust_001449,52a8fd6d8cc34150,tablet,Android,2025-04-19 17:25:47.182437,2025-05-28 02:32:02.182437,True
dev_004293,cust_001449,c4051d2ce2404d7b,mobile,Linux,2026-06-09 08:42:55.182437,2026-07-17 23:52:45.182437,True
dev_004294,cust_005386,6281eadb81854aaf,mobile,Android,2024-11-21 06:37:37.182437,2025-05-08 06:42:42.182437,True
dev_004295,cust_005386,05cb142687034b37,tablet,macOS,2024-12-29 06:16:17.182437,2026-06-09 21:49:27.182437,True
dev_004296,cust_003604,5c05924dc28046b9,mobile,Windows,2026-06-24 19:53:12.182437,2026-06-25 00:29:51.182437,True
dev_004297,cust_008552,077b86b40f164196,mobile,Windows,2026-03-07 17:12:32.182437,2026-05-10 18:35:08.182437,True
dev_004298,cust_009531,5bae5486f3d54ee5,mobile,Android,2025-04-17 04:22:25.182437,2025-11-06 02:23:07.182437,True
dev_004299,cust_008744,e02f553f66e24f91,tablet,Android,2026-03-25 04:06:12.182437,2026-04-27 08:07:59.182437,True
dev_004300,cust_000107,f10bf3fb97604d9e,mobile,iOS,2025-04-08 20:51:31.182437,2025-08-02 08:08:48.182437,True
dev_004301,cust_009131,76670939814b4cc1,tablet,Android,2025-02-24 12:36:55.182437,2026-08-24 03:23:51.182437,True
dev_004302,cust_002217,824718f83c574797,mobile,iOS,2024-10-11 01:02:59.182437,2024-12-25 00:06:56.182437,True
dev_004303,cust_001125,479e928c1cff41b9,mobile,macOS,2025-01-23 20:48:25.182437,2026-03-08 18:06:24.182437,True
dev_004304,cust_005390,65db03dc6ec34ac3,tablet,Android,2026-08-27 12:24:22.182437,2026-08-28 08:14:00.182437,True
dev_004305,cust_008841,7f73e810589b4bfa,tablet,Android,2026-01-22 20:22:42.182437,2026-05-05 16:05:39.182437,True
dev_004306,cust_003433,95e49ef237be4943,mobile,Windows,2026-01-25 04:16:48.182437,2026-02-18 00:18:27.182437,True
dev_004307,cust_008869,4c21b1878cd441ba,tablet,macOS,2026-01-08 09:38:36.182437,2026-08-16 16:05:33.182437,True
dev_004308,cust_002119,71d09dbafeef4b8b,tablet,Android,2024-11-11 05:37:51.182437,2025-07-29 22:36:41.182437,True
dev_004309,cust_006010,d229e118e224452c,mobile,Linux,2025-02-23 14:28:53.182437,2025-11-01 06:18:30.182437,True
dev_004310,cust_006612,9d850663e9c14eab,mobile,macOS,2025-06-20 09:44:59.182437,2026-05-05 12:26:36.182437,True
dev_004311,cust_003452,3c9aaa856dfa43bf,tablet,Windows,2025-01-18 12:24:17.182437,2026-08-13 14:01:47.182437,True
dev_004312,cust_008573,65a9a0031a1d4041,tablet,Windows,2026-02-20 14:50:06.182437,2026-05-10 19:46:51.182437,True
dev_004313,cust_000211,d9faa61a37f4456b,desktop,macOS,2026-03-22 20:21:06.182437,2026-05-17 08:38:01.182437,True
dev_004314,cust_007177,123184c9dc6d4481,tablet,Linux,2024-10-11 06:14:54.182437,2026-08-16 14:40:41.182437,True
dev_004315,cust_008381,a27a5807c3c74f20,desktop,Linux,2025-08-16 15:08:32.182437,2026-08-14 08:05:48.182437,True
dev_004316,cust_008381,2b50aecd329040be,mobile,macOS,2025-06-06 15:12:51.182437,2025-07-30 07:36:24.182437,True
dev_004317,cust_001234,33ef8a9b22ac42f0,desktop,iOS,2026-08-01 18:37:42.182437,2026-08-28 13:33:12.182437,True
dev_004318,cust_009553,6adc73196efd442b,mobile,macOS,2025-01-22 17:32:56.182437,2025-02-22 14:25:02.182437,True
dev_004319,cust_006204,effe102f8aa94fdd,mobile,macOS,2025-12-05 18:52:00.182437,2026-03-11 07:36:08.182437,True
dev_004320,cust_000509,d72d62882b97495d,mobile,macOS,2026-07-25 19:11:23.182437,2026-07-28 10:58:40.182437,True
dev_004321,cust_009453,283103ed50d24c96,desktop,Android,2024-12-06 20:22:36.182437,2025-03-11 14:15:58.182437,True
dev_004322,cust_008220,1587fb35167444e3,desktop,macOS,2026-03-12 00:38:41.182437,2026-06-11 06:27:29.182437,True
dev_004323,cust_004948,7da765fe3fad48be,tablet,Android,2026-06-11 19:55:36.182437,2026-07-22 17:51:08.182437,True
dev_004324,cust_004948,49c3f612e9bd47bc,desktop,Android,2024-10-21 05:53:32.182437,2025-09-19 17:01:41.182437,True
dev_004325,cust_009384,f8bcda57a2364237,tablet,Android,2025-01-21 00:32:01.182437,2025-09-04 10:05:40.182437,True
dev_004326,cust_007262,dfb25f125c644492,tablet,Linux,2025-05-05 06:48:10.182437,2026-07-23 17:10:37.182437,True
dev_004327,cust_007262,a9532501ed6544ed,tablet,macOS,2025-08-29 08:36:48.182437,2026-07-31 06:36:17.182437,True
dev_004328,cust_008831,3275fbe7fb8e47a6,mobile,Linux,2025-08-17 01:52:56.182437,2026-05-26 03:19:18.182437,True
dev_004329,cust_006401,c2a7645af0004bf8,mobile,Windows,2026-03-27 12:02:56.182437,2026-05-04 05:17:45.182437,True
dev_004330,cust_002343,8103c82db22143ba,mobile,iOS,2025-09-23 00:35:58.182437,2026-01-09 12:27:12.182437,True
dev_004331,cust_002585,8462b0d3fd3d4b44,mobile,Linux,2025-07-30 10:36:17.182437,2025-12-01 16:49:41.182437,True
dev_004332,cust_009512,d444df466e254142,mobile,Android,2025-01-04 12:07:23.182437,2026-02-20 05:30:14.182437,True
dev_004333,cust_001489,04da494ebe9a456d,mobile,Android,2026-06-23 04:39:15.182437,2026-08-12 21:06:16.182437,True
dev_004334,cust_002291,0f245965e46743dd,mobile,Android,2026-03-11 13:27:03.182437,2026-06-16 16:05:53.182437,True
dev_004335,cust_005660,a389fb1ae7284337,desktop,Android,2026-08-19 09:43:14.182437,2026-08-28 03:58:50.182437,True
dev_004336,cust_003795,70fb8c45f4b844ea,mobile,Windows,2025-01-02 15:06:37.182437,2026-04-14 17:47:12.182437,True
dev_004337,cust_007308,6bc9a4a204c74875,desktop,Android,2024-09-19 11:14:06.182437,2025-10-01 10:43:43.182437,True
dev_004338,cust_006440,1d58bc5c28c84bc4,mobile,Linux,2026-02-09 04:48:58.182437,2026-06-02 07:37:58.182437,True
dev_004339,cust_007791,c6cd4fc7881a4773,mobile,iOS,2026-08-12 20:33:45.182437,2026-08-19 14:27:04.182437,True
dev_004340,cust_007791,059ba4ec08724110,mobile,Android,2025-04-18 05:29:54.182437,2025-12-16 04:16:09.182437,True
dev_004341,cust_007240,0a7357732e864858,mobile,Android,2025-05-18 14:21:57.182437,2026-08-20 01:39:53.182437,True
dev_004342,cust_000345,672bd365df984ffd,desktop,Windows,2024-12-27 00:47:16.182437,2025-10-24 07:13:04.182437,True
dev_004343,cust_006130,9402077286374b16,tablet,iOS,2025-08-07 16:10:33.182437,2026-02-26 13:18:57.182437,True
dev_004344,cust_001419,5abd6d56ec2646d7,tablet,Linux,2026-01-27 13:07:35.182437,2026-04-23 04:29:06.182437,True
dev_004345,cust_001307,7d04b7bc598c40ef,tablet,Android,2025-11-18 14:16:55.182437,2026-08-16 09:57:14.182437,True
dev_004346,cust_001307,5cd314030e4643cf,desktop,iOS,2026-01-11 01:23:26.182437,2026-04-29 14:54:36.182437,True
dev_004347,cust_003935,4eb2a718e225447e,mobile,Linux,2025-07-17 02:05:39.182437,2025-12-11 00:30:34.182437,True
dev_004348,cust_000203,7f5aba0385324177,tablet,macOS,2025-01-28 11:25:59.182437,2025-09-01 15:58:00.182437,True
dev_004349,cust_001837,7a1e69537b4248d4,desktop,Android,2024-11-24 11:32:41.182437,2025-08-17 02:59:55.182437,True
dev_004350,cust_005614,4630380dfac44549,tablet,Android,2025-11-01 03:29:54.182437,2026-01-20 14:57:20.182437,True
dev_004351,cust_000921,954935efd4ba4715,tablet,macOS,2026-03-07 15:28:58.182437,2026-06-14 09:05:54.182437,True
dev_004352,cust_001201,79c1a5244ec5465d,tablet,Windows,2026-01-10 22:01:15.182437,2026-02-10 20:45:10.182437,True
dev_004353,cust_007085,7e9178a392ff4af1,tablet,iOS,2026-03-19 19:52:45.182437,2026-05-24 22:00:13.182437,True
dev_004354,cust_007085,fc36f9db2fb04bda,mobile,Linux,2025-03-04 23:13:07.182437,2026-07-14 07:11:08.182437,True
dev_004355,cust_006956,b3e33ee21dcd48b0,desktop,Windows,2026-03-30 02:15:00.182437,2026-07-17 02:31:48.182437,True
dev_004356,cust_006400,5ffd0dccc72f45de,desktop,Linux,2025-09-07 07:26:47.182437,2026-01-19 12:21:12.182437,True
dev_004357,cust_001894,6680d0c2309040ae,tablet,Android,2024-10-13 17:44:21.182437,2025-07-08 23:47:02.182437,True
dev_004358,cust_001946,e41a2148de384730,desktop,Android,2026-05-18 20:02:43.182437,2026-07-01 12:35:53.182437,True
dev_004359,cust_005913,ab109c85918143bb,tablet,Android,2025-01-17 01:11:01.182437,2025-01-27 22:19:33.182437,True
dev_004360,cust_009603,ed2f1c45a84f4db1,desktop,iOS,2024-09-02 04:04:54.182437,2025-11-10 19:00:46.182437,True
dev_004361,cust_007598,caf83f5d3f3a49fd,mobile,Linux,2025-07-22 01:10:03.182437,2026-06-25 11:47:39.182437,True
dev_004362,cust_006592,26ff00d3e0134d17,desktop,Linux,2025-12-10 03:03:51.182437,2026-04-04 20:24:40.182437,True
dev_004363,cust_006592,4a2196fd76134d90,tablet,macOS,2025-06-30 15:30:11.182437,2026-02-07 02:41:09.182437,True
dev_004364,cust_003132,94ceed6987454408,tablet,Windows,2025-08-26 00:10:16.182437,2025-10-30 07:47:36.182437,True
dev_004365,cust_006231,f0fe0ba7cefb4813,tablet,iOS,2026-03-28 23:39:08.182437,2026-05-20 04:42:38.182437,True
dev_004366,cust_006563,a7b66ff87e5f41db,mobile,Windows,2025-10-28 04:20:39.182437,2026-07-06 04:29:58.182437,True
dev_004367,cust_006563,6aa940ac4077471b,desktop,iOS,2025-06-20 13:18:55.182437,2026-08-26 09:53:00.182437,True
dev_004368,cust_006417,22f8334533b249a5,desktop,Linux,2026-01-06 07:53:46.182437,2026-02-28 07:02:12.182437,True
dev_004369,cust_003744,5138f22364ad4649,mobile,macOS,2026-01-26 22:45:50.182437,2026-01-27 05:03:44.182437,True
dev_004370,cust_007532,54b37f15392c47fb,mobile,Windows,2026-03-31 09:54:45.182437,2026-04-25 16:37:50.182437,True
dev_004371,cust_004791,d17aa4967c5141e9,tablet,Windows,2026-02-05 23:31:44.182437,2026-05-19 13:52:50.182437,True
dev_004372,cust_006868,02a280980a7e4298,tablet,iOS,2026-07-22 20:07:20.182437,2026-07-28 04:56:48.182437,True
dev_004373,cust_006038,0c9a34949cf74ece,tablet,iOS,2026-03-31 04:36:32.182437,2026-08-23 21:53:11.182437,True
dev_004374,cust_006111,aa2bcf7661344334,desktop,Windows,2026-07-08 19:24:02.182437,2026-08-17 15:53:15.182437,True
dev_004375,cust_005298,c406bb6c43774b66,tablet,Windows,2025-01-13 23:16:37.182437,2025-03-10 15:59:20.182437,True
dev_004376,cust_000316,eb263513bc7a4cc9,desktop,macOS,2024-12-17 16:52:45.182437,2025-11-28 21:17:08.182437,True
dev_004377,cust_008561,f6db71df53f04669,tablet,Linux,2025-07-21 16:02:09.182437,2025-08-10 23:53:04.182437,True
dev_004378,cust_000883,a8ee5ab525674858,tablet,Linux,2026-05-01 05:26:59.182437,2026-06-21 17:52:31.182437,True
dev_004379,cust_002791,c3ac0c64494a42dd,tablet,Windows,2024-10-06 02:16:42.182437,2025-12-21 14:28:23.182437,True
dev_004380,cust_000549,f77889395bf44763,desktop,macOS,2025-07-07 05:35:41.182437,2025-08-03 17:32:48.182437,True
dev_004381,cust_006052,c9edaf2bd7664f01,mobile,macOS,2025-03-09 15:55:24.182437,2025-10-02 18:23:15.182437,True
dev_004382,cust_003786,6d4d7352e0494006,desktop,Windows,2025-01-08 05:04:13.182437,2026-08-21 07:26:41.182437,True
dev_004383,cust_003536,1b62188ce09a4e40,tablet,Android,2025-01-30 00:30:41.182437,2025-02-17 05:52:38.182437,True
dev_004384,cust_000304,96ab3228434c4f5c,desktop,Windows,2025-07-28 21:17:58.182437,2026-01-19 14:07:56.182437,True
dev_004385,cust_003751,9799f1e3eae34fb1,desktop,iOS,2024-12-15 16:22:05.182437,2025-08-01 18:17:43.182437,True
dev_004386,cust_000853,f63a7719fed44acf,desktop,iOS,2025-02-16 03:34:10.182437,2026-08-10 08:24:58.182437,True
dev_004387,cust_009868,8855f565f01141e3,mobile,macOS,2026-01-27 20:44:58.182437,2026-02-24 12:20:30.182437,True
dev_004388,cust_000191,d89aaaf85e184098,mobile,Windows,2025-05-23 21:48:04.182437,2025-10-18 12:51:16.182437,True
dev_004389,cust_000191,f2358478bb834e74,mobile,iOS,2026-05-08 03:54:11.182437,2026-05-20 18:37:54.182437,True
dev_004390,cust_002762,66f2596079c24ecd,tablet,macOS,2025-05-16 01:52:58.182437,2026-07-04 10:58:41.182437,True
dev_004391,cust_007155,ec69b290d7c54313,tablet,iOS,2025-03-08 23:12:23.182437,2026-07-02 19:59:36.182437,True
dev_004392,cust_007155,6633a1998acd4457,tablet,Windows,2026-08-08 10:33:52.182437,2026-08-14 06:49:23.182437,True
dev_004393,cust_005648,38063af5820c4927,mobile,Android,2026-03-16 03:10:28.182437,2026-04-16 21:17:33.182437,True
dev_004394,cust_000508,086dece143564dd2,mobile,macOS,2025-06-07 01:27:51.182437,2026-01-07 03:40:39.182437,True
dev_004395,cust_001226,d9693d012b064da6,desktop,Windows,2025-11-27 06:42:18.182437,2026-05-16 09:24:58.182437,True
dev_004396,cust_008722,7ffe03712ce94966,desktop,iOS,2025-10-29 04:47:21.182437,2026-04-16 02:01:56.182437,True
dev_004397,cust_008665,e3b3ef4b392443d2,tablet,macOS,2025-08-04 05:04:13.182437,2026-03-17 19:51:22.182437,True
dev_004398,cust_006518,211c57427e134e63,mobile,Linux,2025-04-04 15:34:07.182437,2026-02-19 21:12:28.182437,True
dev_004399,cust_006276,47a16d87a688481c,mobile,iOS,2025-12-28 23:08:02.182437,2026-06-28 04:54:31.182437,True
dev_004400,cust_007500,a4d0e5d151af4b5a,tablet,iOS,2026-01-22 15:44:46.182437,2026-07-20 09:08:53.182437,True
dev_004401,cust_007500,8ea80975dd824e4d,mobile,iOS,2025-10-09 22:03:26.182437,2026-07-21 02:20:19.182437,True
dev_004402,cust_009397,ebb1415882584129,tablet,iOS,2024-10-21 11:57:30.182437,2025-01-14 06:24:41.182437,True
dev_004403,cust_007753,d1d2c39df5914e2c,desktop,Windows,2024-12-11 18:41:15.182437,2026-01-22 13:22:30.182437,True
dev_004404,cust_008536,77ecbdd33f4046c3,mobile,Windows,2026-04-19 21:39:51.182437,2026-07-04 23:15:10.182437,True
dev_004405,cust_001457,8eafc16120a14daf,tablet,Windows,2025-12-12 10:55:43.182437,2026-01-31 11:50:39.182437,True
dev_004406,cust_008239,06aab0b38cba4de1,mobile,Linux,2024-11-18 03:34:58.182437,2025-11-27 19:32:40.182437,True
dev_004407,cust_000239,32536ebaf3594478,tablet,Linux,2025-04-24 12:25:13.182437,2025-05-09 20:32:15.182437,True
dev_004408,cust_009921,bd8f8e8dc5cb4f54,desktop,Windows,2024-09-17 13:56:53.182437,2025-12-15 07:42:52.182437,True
dev_004409,cust_000505,d970d373f45e4d8b,mobile,iOS,2024-10-21 19:15:08.182437,2025-09-28 00:47:38.182437,True
dev_004410,cust_001570,8f7481dd1ca34138,tablet,Android,2025-01-07 10:51:38.182437,2026-06-25 14:46:12.182437,True
dev_004411,cust_003358,9a6ce3184ddf4779,tablet,Windows,2024-10-23 04:59:10.182437,2026-01-08 22:50:47.182437,True
dev_004412,cust_009747,b75ff9da2ae3405f,mobile,Windows,2025-01-10 02:58:56.182437,2026-03-27 15:28:25.182437,True
dev_004413,cust_001121,f9247eb2d0704584,mobile,iOS,2025-12-08 12:45:25.182437,2026-05-18 09:49:54.182437,True
dev_004414,cust_001901,cee4d9fd8a664338,mobile,Windows,2025-04-10 08:38:25.182437,2025-06-15 20:18:44.182437,True
dev_004415,cust_004414,22470e1419bd4279,mobile,iOS,2024-12-07 19:20:01.182437,2025-11-28 20:54:33.182437,True
dev_004416,cust_007476,3b9c02bbe3414ec3,tablet,Windows,2024-09-28 21:46:56.182437,2026-03-15 00:11:16.182437,True
dev_004417,cust_004083,1fc1b22bc7d040b1,mobile,iOS,2025-02-05 11:58:07.182437,2025-11-02 19:27:19.182437,True
dev_004418,cust_005583,4fa415d7ad534e5c,mobile,Android,2025-06-12 12:16:44.182437,2025-08-19 23:47:12.182437,True
dev_004419,cust_005264,7ffc639d6ffa4105,tablet,Linux,2025-06-07 19:45:31.182437,2026-07-11 17:17:06.182437,True
dev_004420,cust_002726,7ea42c658807409b,tablet,Windows,2025-08-17 17:17:08.182437,2025-09-01 19:49:47.182437,True
dev_004421,cust_001738,6ad799d2f65b4f5b,desktop,iOS,2025-06-25 09:08:56.182437,2026-05-25 21:05:58.182437,True
dev_004422,cust_005039,eebeb480662846bf,desktop,iOS,2025-08-09 07:15:59.182437,2025-11-21 02:26:14.182437,True
dev_004423,cust_001032,d0741e2cb8094806,desktop,Linux,2024-11-26 20:56:13.182437,2025-05-22 22:07:28.182437,True
dev_004424,cust_000418,d7b41dfdce0d49fc,mobile,Windows,2025-05-24 04:00:40.182437,2026-04-02 07:02:33.182437,True
dev_004425,cust_008730,84400f20dc264ac6,tablet,Windows,2024-09-14 02:04:50.182437,2024-12-16 15:15:16.182437,True
dev_004426,cust_009738,a07d2da01c9443da,tablet,Android,2025-03-23 05:46:07.182437,2026-03-13 20:17:29.182437,True
dev_004427,cust_002652,c8f8b505b3b94310,mobile,Android,2025-09-01 00:39:08.182437,2025-09-26 06:52:13.182437,True
dev_004428,cust_009267,27df8f44f4cb4fef,mobile,Linux,2025-05-21 23:46:56.182437,2026-03-19 13:52:22.182437,True
dev_004429,cust_009065,e3669e40df9c4f97,mobile,Windows,2024-11-25 23:21:39.182437,2025-02-28 20:40:31.182437,True
dev_004430,cust_007559,9f755d76fda44b38,mobile,macOS,2024-11-28 00:16:01.182437,2025-04-12 06:57:20.182437,True
dev_004431,cust_005069,b8fb2c4f520e4d75,tablet,macOS,2026-07-01 15:23:14.182437,2026-07-10 23:35:03.182437,True
dev_004432,cust_005069,ac75474b882b4509,mobile,Windows,2025-03-15 15:27:04.182437,2026-07-07 08:48:08.182437,True
dev_004433,cust_006880,e0be3a24c92447dd,desktop,iOS,2025-01-25 12:27:01.182437,2025-02-22 07:05:27.182437,True
dev_004434,cust_004566,11fa97885caf4f3a,mobile,macOS,2025-06-29 22:11:04.182437,2026-03-09 20:07:02.182437,True
dev_004435,cust_003434,134535ff2a644ab9,tablet,Windows,2024-09-05 20:26:39.182437,2026-03-01 15:00:36.182437,True
dev_004436,cust_002320,fd48111a09cc4e4a,desktop,Android,2026-07-08 01:05:57.182437,2026-08-07 21:09:13.182437,True
dev_004437,cust_007206,bebc61348fc149e8,mobile,iOS,2025-05-25 21:01:09.182437,2025-06-22 20:43:43.182437,True
dev_004438,cust_003163,dd1e3d8945b5493e,mobile,macOS,2025-09-18 14:51:22.182437,2025-10-17 12:08:39.182437,True
dev_004439,cust_006299,161064025e0d4be3,mobile,iOS,2025-01-20 22:10:41.182437,2025-12-27 16:21:16.182437,True
dev_004440,cust_000216,db8ed26de16d423a,desktop,iOS,2024-12-19 09:49:53.182437,2026-02-16 07:10:03.182437,True
dev_004441,cust_006032,f4cb626e61174a28,desktop,Windows,2026-01-14 00:55:40.182437,2026-03-23 16:48:59.182437,True
dev_004442,cust_004432,c882dc3ef3da4e01,mobile,Linux,2025-04-19 06:36:15.182437,2026-05-26 06:37:48.182437,True
dev_004443,cust_001224,b974ff85cf90406d,tablet,iOS,2025-08-03 03:41:32.182437,2026-07-01 23:46:05.182437,True
dev_004444,cust_001383,08f61795b11b4037,tablet,Android,2026-02-03 11:14:24.182437,2026-06-06 19:29:44.182437,True
dev_004445,cust_006285,473d0278c4704f17,mobile,Android,2026-04-15 12:53:16.182437,2026-07-03 16:01:10.182437,True
dev_004446,cust_000846,5cb01e70676a4761,mobile,iOS,2024-09-28 00:48:56.182437,2025-12-24 08:02:44.182437,True
dev_004447,cust_008389,8fd7587221784e1c,tablet,Linux,2026-03-22 22:47:05.182437,2026-07-12 14:54:34.182437,True
dev_004448,cust_000243,49eef7fef7314e5b,mobile,Linux,2025-03-01 06:32:16.182437,2025-05-16 16:36:33.182437,True
dev_004449,cust_007117,f9262511738d47c8,tablet,Windows,2026-04-21 04:48:05.182437,2026-05-02 15:23:45.182437,True
dev_004450,cust_003428,d1bc3c49bed340ed,tablet,Linux,2024-09-17 18:04:52.182437,2026-03-02 06:15:38.182437,True
dev_004451,cust_000116,a3900cb6812e40fc,mobile,Android,2025-09-25 01:24:49.182437,2026-08-15 04:47:53.182437,True
dev_004452,cust_007541,17d84299c4ce43d8,tablet,macOS,2026-03-10 02:34:11.182437,2026-07-25 10:47:27.182437,True
dev_004453,cust_009890,c201b95856bb40c3,tablet,Android,2024-11-22 15:54:58.182437,2026-04-20 16:07:21.182437,True
dev_004454,cust_006674,fa43d4a7ab344fa1,tablet,Android,2026-02-24 02:12:28.182437,2026-06-04 08:33:50.182437,True
dev_004455,cust_002042,2cb961c5815e4aa2,desktop,Windows,2025-10-07 06:25:29.182437,2026-07-18 22:18:36.182437,True
dev_004456,cust_004513,5d320b5c89ef47f5,desktop,Linux,2024-10-27 11:17:00.182437,2025-05-15 00:09:03.182437,True
dev_004457,cust_004513,1954f4f2dae04dbd,mobile,Windows,2025-12-25 08:46:13.182437,2026-04-07 03:50:44.182437,True
dev_004458,cust_006044,df55f9933167446e,mobile,Windows,2026-01-04 16:42:25.182437,2026-05-13 03:45:55.182437,True
dev_004459,cust_005467,d62bb3ade2744c95,mobile,Android,2026-05-28 07:35:46.182437,2026-07-06 15:43:18.182437,True
dev_004460,cust_003208,9a1b29c9f290412f,desktop,Android,2025-07-25 22:24:43.182437,2026-08-02 03:24:49.182437,True
dev_004461,cust_003851,85d94cf223d64447,tablet,macOS,2025-03-05 09:16:46.182437,2026-07-04 02:40:31.182437,True
dev_004462,cust_003851,b5b5e3fb9dfb42f1,desktop,macOS,2025-12-04 01:54:20.182437,2026-03-22 05:21:00.182437,True
