id,name,category,mcc,country,risk_rating,avg_ticket_size,created_at
merch_00740,Patil PLC Fuel,Fuel,5541,IN,low,1552.91,2023-01-10 09:10:25.182437
merch_00741,Vohra-Sawhney Digital Goods,Digital Goods,5815,IN,low,1679.0,2025-12-01 05:14:44.182437
merch_00742,Bhagat-Chand Fuel,Fuel,5541,IN,low,1324.5,2023-11-07 10:04:22.182437
merch_00743,Zacharia LLC Restaurants,Restaurants,5812,IN,low,2669.45,2026-03-01 15:31:20.182437
merch_00744,"Deo, Sehgal and Chakraborty Travel",Travel,4722,IN,low,1941.19,2024-10-07 12:05:50.182437
merch_00745,"Munshi, Das and Mander Insurance",Insurance,6300,IN,low,2873.38,2023-02-23 16:40:04.182437
merch_00746,Mahal-Anand Utilities,Utilities,4900,IN,low,1443.4,2025-06-07 03:28:27.182437
merch_00747,Chacko and Sons Restaurants,Restaurants,5812,IN,low,1436.38,2025-10-06 04:56:33.182437
merch_00748,Goda Group Electronics,Electronics,5732,IN,low,2498.9,2026-05-26 09:46:42.182437
merch_00749,Bhat-Sinha Gambling/Gaming,Gambling/Gaming,7995,IN,high,565.16,2023-07-03 13:43:13.182437
merch_00750,Roy PLC Restaurants,Restaurants,5812,IN,low,7011.75,2024-01-09 06:42:47.182437
merch_00751,Nazareth LLC Insurance,Insurance,6300,IN,low,737.95,2024-06-13 11:07:42.182437
merch_00752,Chauhan Inc Education,Education,8220,IN,low,670.52,2025-06-12 23:22:08.182437
merch_00753,"Kant, Sodhi and Khanna Insurance",Insurance,6300,IN,low,2761.43,2023-08-01 23:13:10.182437
merch_00754,"Date, Munshi and Lalla Utilities",Utilities,4900,IN,low,2035.18,2025-03-16 03:28:12.182437
merch_00755,"Suri, Modi and Shenoy Crypto/Forex",Crypto/Forex,6051,IN,high,2260.21,2026-06-22 19:57:10.182437
merch_00756,Wagle-Sarraf Restaurants,Restaurants,5812,IN,low,1470.94,2026-02-10 21:13:20.182437
merch_00757,Palan PLC Electronics,Electronics,5732,IN,low,592.36,2023-01-15 15:39:45.182437
merch_00758,Subramanian LLC Insurance,Insurance,6300,IN,low,4009.93,2022-11-28 04:33:47.182437
merch_00759,Ganguly-Shanker Electronics,Electronics,5732,IN,low,2681.04,2025-09-24 22:35:48.182437
merch_00760,Sidhu Group Electronics,Electronics,5732,IN,low,824.01,2025-03-02 06:10:14.182437
merch_00761,"Guha, Deep and Sastry Electronics",Electronics,5732,IN,low,2518.88,2024-11-24 09:00:16.182437
merch_00762,Mody-Lad Education,Education,8220,IN,low,883.81,2025-03-11 08:29:19.182437
merch_00763,Sangha Inc Digital Goods,Digital Goods,5815,IN,low,992.17,2025-01-04 21:14:07.182437
merch_00764,Bajaj LLC Entertainment,Entertainment,7832,IN,low,1057.15,2024-11-16 04:04:08.182437
merch_00765,Sura-Raman Groceries,Groceries,5411,IN,low,763.13,2025-10-02 07:11:15.182437
merch_00766,Tailor-Kakar Electronics,Electronics,5732,IN,low,1450.14,2026-02-07 08:10:14.182437
merch_00767,Bandi-Dass Fashion,Fashion,5651,IN,low,2696.12,2026-04-16 19:03:24.182437
merch_00768,Chadha Inc Education,Education,8220,IN,low,1885.96,2024-12-02 17:15:18.182437
merch_00769,Minhas-Gara Electronics,Electronics,5732,IN,low,2246.4,2023-05-26 06:25:47.182437
merch_00770,Shere-Wason Jewelry,Jewelry,5944,IN,medium,1643.22,2023-08-23 01:09:57.182437
merch_00771,Chaudhuri-Din Fuel,Fuel,5541,IN,low,180.95,2025-08-19 15:36:48.182437
merch_00772,Keer and Sons Fashion,Fashion,5651,IN,low,5737.34,2022-12-07 21:49:28.182437
merch_00773,Biswas-Raj Fuel,Fuel,5541,IN,low,3028.2,2024-12-21 10:54:29.182437
merch_00774,Kunda and Sons Insurance,Insurance,6300,IN,low,1707.05,2025-03-19 00:57:51.182437
merch_00775,"Sankaran, Grewal and Pandey Pharmacy",Pharmacy,5912,IN,low,525.44,2023-06-04 22:20:32.182437
merch_00776,Upadhyay-Prashad Digital Goods,Digital Goods,5815,IN,medium,2184.38,2025-04-21 10:34:28.182437
merch_00777,"Manda, Padmanabhan and Raja Crypto/Forex",Crypto/Forex,6051,IN,medium,1365.28,2023-10-11 13:24:29.182437
merch_00778,Venkataraman Ltd Crypto/Forex,Crypto/Forex,6051,IN,medium,1579.04,2024-07-18 16:26:12.182437
merch_00779,Banerjee-Kalita Utilities,Utilities,4900,IN,low,2655.87,2024-06-19 12:07:10.182437
merch_00780,Bala-Barman Groceries,Groceries,5411,IN,low,1823.3,2023-09-10 09:07:18.182437
merch_00781,Thaker Inc Pharmacy,Pharmacy,5912,IN,low,3443.17,2024-06-08 07:11:07.182437
merch_00782,Varma Ltd Utilities,Utilities,4900,IN,low,959.03,2023-05-21 10:59:04.182437
merch_00783,"Solanki, Biswas and Swamy Jewelry",Jewelry,5944,IN,medium,314.81,2022-10-07 04:20:36.182437
merch_00784,Behl-Kapoor Jewelry,Jewelry,5944,IN,medium,1320.06,2023-01-04 16:22:55.182437
merch_00785,Varma LLC Travel,Travel,4722,IN,low,983.27,2023-03-30 17:54:24.182437
merch_00786,Pandit-Kapur Gambling/Gaming,Gambling/Gaming,7995,IN,high,1979.24,2024-11-14 10:00:07.182437
merch_00787,Rege-Om Groceries,Groceries,5411,IN,low,669.23,2024-02-22 14:05:08.182437
merch_00788,"Bava, Iyer and Kanda Education",Education,8220,IN,low,959.92,2026-05-04 19:52:34.182437
merch_00789,"Karan, Bawa and Khosla Pharmacy",Pharmacy,5912,IN,low,2035.91,2025-02-03 10:52:57.182437
merch_00790,Sethi and Sons Fashion,Fashion,5651,IN,low,1128.02,2025-12-23 03:39:50.182437
merch_00791,"Dubey, Mody and Savant Entertainment",Entertainment,7832,IN,low,2798.95,2026-06-18 17:48:36.182437
merch_00792,Majumdar-Choudhary Crypto/Forex,Crypto/Forex,6051,IN,high,681.2,2025-12-06 12:30:22.182437
merch_00793,"Ramanathan, Bhatia and Minhas Entertainment",Entertainment,7832,IN,low,490.98,2026-04-06 05:23:44.182437
merch_00794,Nanda Group Electronics,Electronics,5732,IN,low,2204.5,2026-05-15 01:51:51.182437
merch_00795,Chakraborty and Sons Fuel,Fuel,5541,IN,low,418.36,2025-09-17 20:03:35.182437
merch_00796,Sule Ltd Restaurants,Restaurants,5812,IN,low,220.73,2022-12-22 04:07:25.182437
merch_00797,"Gade, Koshy and Bhatnagar Education",Education,8220,IN,low,482.9,2026-05-01 15:20:21.182437
merch_00798,D’Alia-Sura Groceries,Groceries,5411,IN,low,2948.52,2022-10-25 04:56:48.182437
merch_00799,Prabhu-Gole Fuel,Fuel,5541,IN,low,843.88,2025-07-22 11:19:05.182437
merch_00800,Raghavan-Dass Jewelry,Jewelry,5944,IN,medium,1004.71,2025-07-12 07:35:00.182437
merch_00801,Dhillon Inc Pharmacy,Pharmacy,5912,IN,low,2320.33,2025-10-24 22:09:04.182437
merch_00802,Parekh-Wason Restaurants,Restaurants,5812,IN,low,2658.61,2022-09-11 18:11:29.182437
merch_00803,Kashyap-Comar Education,Education,8220,IN,low,2360.37,2025-04-07 19:48:24.182437
merch_00804,"Bajaj, Pradhan and Varma Utilities",Utilities,4900,IN,low,2200.04,2024-10-10 03:00:30.182437
merch_00805,Manda Group Insurance,Insurance,6300,IN,low,796.95,2023-07-10 19:17:28.182437
merch_00806,"Rajagopal, Dugar and Vyas Digital Goods",Digital Goods,5815,IN,low,1487.76,2024-10-20 10:41:46.182437
merch_00807,"Guha, Sarna and Bhattacharyya Fashion",Fashion,5651,IN,low,414.28,2023-04-03 11:29:19.182437
merch_00808,"Ray, Sampath and Chaudhry Groceries",Groceries,5411,IN,low,1052.04,2025-01-12 02:47:37.182437
merch_00809,Gupta-Banerjee Digital Goods,Digital Goods,5815,IN,medium,274.32,2025-11-02 04:16:42.182437
merch_00810,Cherian-Sachdev Fashion,Fashion,5651,IN,low,2801.24,2023-04-04 03:14:47.182437
merch_00811,Pau LLC Gambling/Gaming,Gambling/Gaming,7995,IN,high,1005.41,2023-08-26 08:56:03.182437
merch_00812,Bath-Mann Entertainment,Entertainment,7832,IN,low,1453.66,2024-05-24 20:44:37.182437
merch_00813,Amble-Bahl Crypto/Forex,Crypto/Forex,6051,IN,high,892.79,2025-05-31 19:58:22.182437
merch_00814,Chand-Palla Electronics,Electronics,5732,IN,low,3045.27,2025-11-18 10:42:19.182437
merch_00815,Khalsa and Sons Crypto/Forex,Crypto/Forex,6051,IN,medium,383.83,2026-02-11 14:46:50.182437
merch_00816,Saini Group Entertainment,Entertainment,7832,IN,low,525.67,2024-06-23 07:12:38.182437
merch_00817,Rout-Agate Entertainment,Entertainment,7832,IN,low,1430.02,2025-08-05 18:15:41.182437
merch_00818,Vala-Date Education,Education,8220,IN,low,1487.52,2023-01-29 10:53:56.182437
merch_00819,Deshmukh LLC Jewelry,Jewelry,5944,IN,low,2822.11,2024-05-09 05:33:10.182437
merch_00820,"Bajaj, Bhattacharyya and Mohan Education",Education,8220,IN,low,1657.77,2026-06-24 15:57:00.182437
merch_00821,Soman-Pandya Travel,Travel,4722,IN,low,1478.28,2025-06-17 05:47:54.182437
merch_00822,Vaidya-Gade Jewelry,Jewelry,5944,IN,low,733.72,2023-08-01 11:02:56.182437
merch_00823,Wason and Sons Utilities,Utilities,4900,IN,low,3057.21,2023-08-31 15:57:23.182437
merch_00824,Seth-Bhat Utilities,Utilities,4900,IN,low,1187.58,2024-12-22 23:53:08.182437
merch_00825,Narain-Choudhury Jewelry,Jewelry,5944,IN,medium,775.47,2025-06-30 13:10:07.182437
merch_00826,"Bhatt, Swaminathan and Mishra Fuel",Fuel,5541,IN,low,684.59,2022-10-06 22:27:44.182437
merch_00827,Deshmukh Ltd Groceries,Groceries,5411,IN,low,1463.62,2025-10-04 18:30:53.182437
merch_00828,Kamdar Ltd Gambling/Gaming,Gambling/Gaming,7995,IN,medium,363.66,2025-12-17 03:16:10.182437
merch_00829,Mahajan Group Pharmacy,Pharmacy,5912,IN,low,391.93,2025-05-19 18:42:50.182437
merch_00830,Lad Ltd Travel,Travel,4722,IN,low,391.09,2024-08-13 04:11:53.182437
merch_00831,Acharya-Sundaram Insurance,Insurance,6300,IN,low,4213.58,2024-05-14 11:55:41.182437
merch_00832,"Atwal, Dara and Babu Travel",Travel,4722,IN,low,3545.54,2025-03-06 14:15:01.182437
merch_00833,Vig PLC Travel,Travel,4722,IN,low,632.58,2023-06-11 17:04:39.182437
merch_00834,Varghese-Mutti Utilities,Utilities,4900,IN,low,1688.16,2024-07-01 05:53:48.182437
merch_00835,Bal-Puri Utilities,Utilities,4900,IN,low,2254.94,2024-07-19 06:17:42.182437
merch_00836,Sarna-Batra Jewelry,Jewelry,5944,IN,medium,1856.38,2024-11-06 14:19:02.182437
merch_00837,"Ram, Vaidya and Sunder Electronics",Electronics,5732,IN,low,480.72,2025-01-31 00:45:49.182437
merch_00838,"Pal, Kala and Choudhary Crypto/Forex",Crypto/Forex,6051,IN,high,716.66,2024-07-24 23:58:53.182437
merch_00839,Shukla LLC Gambling/Gaming,Gambling/Gaming,7995,IN,medium,1667.74,2024-05-04 15:23:02.182437
merch_00840,Devan Ltd Education,Education,8220,IN,low,378.84,2024-01-16 10:04:46.182437
merch_00841,"Madan, Sama and Sengupta Travel",Travel,4722,IN,low,2918.97,2023-06-16 15:51:18.182437
merch_00842,Dar Ltd Jewelry,Jewelry,5944,IN,medium,467.71,2025-03-22 06:52:29.182437
merch_00843,"Mander, Lall and Mitter Gambling/Gaming",Gambling/Gaming,7995,IN,high,1538.98,2024-12-12 03:58:41.182437
merch_00844,Din-Oak Digital Goods,Digital Goods,5815,IN,low,2492.05,2023-11-25 11:41:30.182437
merch_00845,Dugar-Edwin Digital Goods,Digital Goods,5815,IN,low,2702.06,2026-02-05 14:27:35.182437
merch_00846,"Dua, Subramaniam and Buch Fuel",Fuel,5541,IN,low,2729.8,2025-01-24 09:21:55.182437
merch_00847,"Lal, Munshi and Bajwa Jewelry",Jewelry,5944,IN,low,744.19,2024-01-14 05:40:02.182437
merch_00848,"Devan, Ben and Bajwa Fuel",Fuel,5541,IN,low,821.63,2025-04-22 18:14:26.182437
merch_00849,Puri-Dugar Entertainment,Entertainment,7832,IN,low,1776.32,2024-09-13 20:05:41.182437
merch_00850,"Tella, Narayan and Sabharwal Entertainment",Entertainment,7832,IN,low,2200.75,2023-04-23 08:10:35.182437
merch_00851,"Saran, Saraf and Dugal Utilities",Utilities,4900,IN,low,2129.45,2024-01-13 01:58:28.182437
merch_00852,"Roy, Venkatesh and Mane Digital Goods",Digital Goods,5815,IN,medium,2311.93,2024-04-11 08:27:25.182437
merch_00853,Parmer Ltd Fashion,Fashion,5651,IN,low,1945.72,2022-10-07 11:59:10.182437
merch_00854,Mahal Inc Jewelry,Jewelry,5944,IN,medium,1701.31,2025-01-11 02:20:30.182437
merch_00855,"Kumer, Kuruvilla and Dutt Fuel",Fuel,5541,IN,low,799.57,2025-10-25 11:57:13.182437
merch_00856,Hayre Ltd Jewelry,Jewelry,5944,IN,low,1737.45,2022-10-14 07:36:33.182437
merch_00857,Deep Ltd Insurance,Insurance,6300,IN,low,3908.75,2022-12-20 07:00:01.182437
merch_00858,"Murthy, Rajagopalan and Sur Insurance",Insurance,6300,IN,low,1081.41,2025-09-06 14:40:57.182437
merch_00859,Lalla-Krish Insurance,Insurance,6300,IN,low,1000.53,2023-11-24 16:06:50.182437
merch_00860,"Chakrabarti, Nath and Kara Groceries",Groceries,5411,IN,low,2072.67,2025-12-12 21:28:56.182437
merch_00861,Date Ltd Entertainment,Entertainment,7832,IN,low,467.28,2023-02-15 15:30:01.182437
merch_00862,Apte-Bora Insurance,Insurance,6300,IN,low,1525.76,2025-12-24 13:10:05.182437
merch_00863,"Kota, Kapur and Krishnamurthy Utilities",Utilities,4900,IN,low,2835.99,2024-01-23 20:55:00.182437
merch_00864,Johal and Sons Entertainment,Entertainment,7832,IN,low,1535.62,2025-01-02 09:16:25.182437
merch_00865,Wali-Borra Digital Goods,Digital Goods,5815,IN,low,1528.72,2022-12-16 10:57:21.182437
merch_00866,Maharaj LLC Education,Education,8220,IN,low,162.58,2023-04-02 19:20:37.182437
merch_00867,Lalla-Gokhale Digital Goods,Digital Goods,5815,IN,medium,1101.88,2026-05-01 08:11:03.182437
merch_00868,Rajagopalan-Kanda Fuel,Fuel,5541,IN,low,589.4,2026-05-08 05:21:32.182437
merch_00869,"Mahal, Ravi and Jhaveri Utilities",Utilities,4900,IN,low,434.38,2024-02-25 21:27:04.182437
merch_00870,"Hora, Prashad and Prabhu Pharmacy",Pharmacy,5912,IN,low,1260.05,2023-01-20 22:33:01.182437
merch_00871,Tailor Inc Jewelry,Jewelry,5944,IN,low,2197.45,2023-01-01 11:15:29.182437
merch_00872,"Chatterjee, Bassi and Raju Gambling/Gaming",Gambling/Gaming,7995,IN,medium,1188.66,2023-12-21 19:06:33.182437
merch_00873,Ahuja-Bakshi Jewelry,Jewelry,5944,IN,low,2542.77,2022-11-24 21:09:11.182437
merch_00874,Khanna Ltd Education,Education,8220,IN,low,2170.63,2025-06-06 19:29:30.182437
merch_00875,Nagarajan LLC Fuel,Fuel,5541,IN,low,840.04,2025-12-13 22:07:51.182437
merch_00876,Dhar Inc Electronics,Electronics,5732,IN,low,937.19,2022-09-05 12:54:15.182437
merch_00877,Mand-Kata Crypto/Forex,Crypto/Forex,6051,IN,high,224.04,2023-10-10 14:13:26.182437
merch_00878,Sem-Bava Fashion,Fashion,5651,IN,low,4810.31,2025-03-10 01:48:44.182437
merch_00879,Gera-Jain Crypto/Forex,Crypto/Forex,6051,IN,high,630.81,2024-11-18 23:37:12.182437
merch_00880,Rajagopalan Ltd Entertainment,Entertainment,7832,IN,low,1569.32,2025-01-17 12:29:05.182437
merch_00881,Kalla-Narasimhan Education,Education,8220,IN,low,1232.68,2026-06-10 18:19:54.182437
merch_00882,Goswami-Thaman Entertainment,Entertainment,7832,IN,low,3770.66,2024-02-23 19:33:47.182437
merch_00883,Hayre Group Gambling/Gaming,Gambling/Gaming,7995,IN,high,1730.0,2022-11-15 02:32:01.182437
merch_00884,Sen Ltd Gambling/Gaming,Gambling/Gaming,7995,IN,medium,1362.83,2022-09-24 15:23:20.182437
merch_00885,Khosla Group Pharmacy,Pharmacy,5912,IN,low,3199.45,2023-04-06 06:08:24.182437
merch_00886,Bir-Cherian Digital Goods,Digital Goods,5815,IN,low,1569.38,2023-03-09 14:19:58.182437
merch_00887,"Kanda, Anand and Saraf Groceries",Groceries,5411,IN,low,686.99,2025-10-08 11:07:26.182437
merch_00888,"Sachdev, Bhatti and Rau Insurance",Insurance,6300,IN,low,1995.94,2023-04-19 15:52:29.182437
merch_00889,"Saran, Dave and Hegde Fuel",Fuel,5541,IN,low,415.43,2025-05-10 01:19:00.182437
merch_00890,Gara PLC Electronics,Electronics,5732,IN,low,602.52,2022-12-06 21:10:36.182437
merch_00891,Vasa and Sons Gambling/Gaming,Gambling/Gaming,7995,IN,high,974.35,2026-03-19 20:09:51.182437
merch_00892,Naidu-Vala Gambling/Gaming,Gambling/Gaming,7995,IN,medium,489.65,2023-10-31 07:49:42.182437
merch_00893,Chandran Group Travel,Travel,4722,IN,low,1064.63,2025-02-02 17:48:37.182437
merch_00894,"Padmanabhan, Bedi and Butala Pharmacy",Pharmacy,5912,IN,low,92.81,2022-10-04 10:10:24.182437
merch_00895,Kamdar-Chauhan Utilities,Utilities,4900,IN,low,1540.36,2025-06-22 11:16:36.182437
merch_00896,"Ratta, Kara and Nigam Gambling/Gaming",Gambling/Gaming,7995,IN,high,1917.68,2023-04-18 14:07:35.182437
merch_00897,"Majumdar, Kurian and De Travel",Travel,4722,IN,low,870.8,2023-05-08 11:56:40.182437
merch_00898,Kale Group Restaurants,Restaurants,5812,IN,low,285.99,2026-04-12 17:09:31.182437
merch_00899,Tiwari-Kapur Restaurants,Restaurants,5812,IN,low,1335.08,2024-05-24 16:21:37.182437
merch_00900,Kapur Group Digital Goods,Digital Goods,5815,IN,low,2166.7,2023-03-02 17:21:29.182437
merch_00901,Viswanathan-Pal Gambling/Gaming,Gambling/Gaming,7995,IN,high,379.93,2024-04-17 23:16:33.182437
merch_00902,Tata Group Travel,Travel,4722,IN,low,6978.48,2026-06-06 18:57:31.182437
merch_00903,Bawa Ltd Electronics,Electronics,5732,IN,low,1577.59,2022-09-19 22:47:11.182437
merch_00904,"Chand, Pandit and Vyas Pharmacy",Pharmacy,5912,IN,low,2239.04,2024-10-12 02:44:09.182437
merch_00905,"Subramanian, Mutti and Chahal Gambling/Gaming",Gambling/Gaming,7995,IN,medium,5898.84,2023-03-29 04:28:45.182437
merch_00906,"Munshi, Kaul and Varughese Pharmacy",Pharmacy,5912,IN,low,1829.55,2023-10-10 06:21:22.182437
merch_00907,Chana-Agrawal Pharmacy,Pharmacy,5912,IN,low,667.12,2023-05-25 03:14:50.182437
merch_00908,Golla Group Insurance,Insurance,6300,IN,low,795.01,2024-04-18 16:09:44.182437
merch_00909,Batta PLC Gambling/Gaming,Gambling/Gaming,7995,IN,high,2738.53,2023-04-02 12:32:50.182437
merch_00910,Gandhi Inc Fashion,Fashion,5651,IN,low,2425.4,2025-08-23 21:20:49.182437
merch_00911,Majumdar Ltd Pharmacy,Pharmacy,5912,IN,low,2772.44,2025-02-06 18:38:09.182437
merch_00912,"Sama, Bora and Mand Entertainment",Entertainment,7832,IN,low,2081.23,2024-03-16 09:45:56.182437
merch_00913,Rana-Nair Restaurants,Restaurants,5812,IN,low,1872.48,2024-08-28 05:13:03.182437
merch_00914,Dhawan Inc Pharmacy,Pharmacy,5912,IN,low,2291.99,2025-10-14 04:43:15.182437
merch_00915,Murthy-Seth Gambling/Gaming,Gambling/Gaming,7995,IN,medium,1795.26,2022-10-07 09:56:18.182437
merch_00916,"Sathe, Bhatt and Khosla Crypto/Forex",Crypto/Forex,6051,IN,high,542.88,2024-10-06 10:24:17.182437
merch_00917,"Venkataraman, Chaudhuri and Sarin Insurance",Insurance,6300,IN,low,797.91,2025-12-26 09:23:28.182437
merch_00918,Ram Inc Crypto/Forex,Crypto/Forex,6051,IN,medium,2519.64,2025-05-23 01:46:44.182437
merch_00919,Baria-Badami Pharmacy,Pharmacy,5912,IN,low,5970.69,2023-11-03 04:53:27.182437
merch_00920,"Menon, Om and Char Fashion",Fashion,5651,IN,low,2850.3,2024-04-28 04:50:15.182437
merch_00921,Patel-Sule Gambling/Gaming,Gambling/Gaming,7995,IN,high,4000.17,2024-03-22 14:50:32.182437
merch_00922,Master-Bhasin Insurance,Insurance,6300,IN,low,350.33,2024-05-24 13:50:29.182437
merch_00923,"Lata, Mall and Badami Gambling/Gaming",Gambling/Gaming,7995,IN,high,2975.34,2024-10-08 07:52:38.182437
merch_00924,Balasubramanian-Parekh Fashion,Fashion,5651,IN,low,2362.02,2022-11-14 23:11:11.182437
merch_00925,Ramachandran-Choudhary Crypto/Forex,Crypto/Forex,6051,IN,medium,1715.72,2024-10-03 12:38:13.182437
merch_00926,Dara-Dash Pharmacy,Pharmacy,5912,IN,low,933.19,2023-07-19 07:26:15.182437
merch_00927,Sehgal Inc Fuel,Fuel,5541,IN,low,1927.15,2025-05-29 04:40:56.182437
merch_00928,Raman PLC Fashion,Fashion,5651,IN,low,2610.87,2023-09-27 00:26:20.182437
merch_00929,Magar and Sons Fuel,Fuel,5541,IN,low,1426.7,2023-08-04 18:18:19.182437
merch_00930,"Sangha, Kashyap and Narain Fashion",Fashion,5651,IN,low,761.2,2024-01-24 20:57:39.182437
merch_00931,"Kota, Chadha and Bal Crypto/Forex",Crypto/Forex,6051,IN,medium,3595.93,2024-04-12 08:08:33.182437
merch_00932,Dhar Inc Gambling/Gaming,Gambling/Gaming,7995,IN,high,1115.64,2024-12-29 13:26:50.182437
merch_00933,Ramaswamy-Mannan Jewelry,Jewelry,5944,IN,medium,1760.37,2024-06-10 09:28:35.182437
merch_00934,"Chahal, Dave and Konda Fuel",Fuel,5541,IN,low,185.38,2026-05-18 11:16:11.182437
merch_00935,Tara Inc Jewelry,Jewelry,5944,IN,low,704.26,2025-11-03 00:29:46.182437
merch_00936,Sur and Sons Education,Education,8220,IN,low,3019.04,2023-10-19 13:37:58.182437
merch_00937,"Sankaran, Suresh and Singhal Jewelry",Jewelry,5944,IN,low,2860.92,2023-12-03 15:02:19.182437
merch_00938,Brahmbhatt Ltd Jewelry,Jewelry,5944,IN,medium,1913.15,2023-08-19 22:35:52.182437
merch_00939,Sahota-Dara Gambling/Gaming,Gambling/Gaming,7995,IN,high,222.42,2024-02-29 09:31:04.182437
merch_00940,"Kibe, Mangal and Radhakrishnan Gambling/Gaming",Gambling/Gaming,7995,IN,high,792.5,2024-06-26 03:01:03.182437
merch_00941,Hari Ltd Gambling/Gaming,Gambling/Gaming,7995,IN,medium,4719.74,2024-06-06 18:09:15.182437
merch_00942,Aggarwal Ltd Education,Education,8220,IN,low,1453.34,2024-10-05 23:25:01.182437
merch_00943,"Din, Nagi and Borra Restaurants",Restaurants,5812,IN,low,2539.01,2024-07-04 05:31:25.182437
merch_00944,Gade-Ahuja Utilities,Utilities,4900,IN,low,769.91,2026-03-10 22:03:29.182437
merch_00945,Sant-Sheth Fashion,Fashion,5651,IN,low,1407.16,2024-11-10 19:13:20.182437
merch_00946,Lata-Chawla Fuel,Fuel,5541,IN,low,778.52,2023-09-07 02:40:54.182437
merch_00947,Butala and Sons Travel,Travel,4722,IN,low,1033.4,2022-10-14 06:34:33.182437
merch_00948,"Mutti, Thakkar and Raman Education",Education,8220,IN,low,668.43,2025-06-24 16:30:30.182437
merch_00949,Zacharia-Mittal Pharmacy,Pharmacy,5912,IN,low,1190.59,2024-08-14 11:15:07.182437
merch_00950,"Dass, Jain and Kade Entertainment",Entertainment,7832,IN,low,1237.46,2024-03-18 15:23:55.182437
merch_00951,"Butala, Morar and Oza Jewelry",Jewelry,5944,IN,low,2328.0,2024-10-26 17:51:13.182437
merch_00952,Bhat-Purohit Insurance,Insurance,6300,IN,low,277.46,2025-04-01 17:28:02.182437
merch_00953,"Bhat, Mishra and Narayanan Fashion",Fashion,5651,IN,low,452.78,2023-09-12 08:09:39.182437
merch_00954,Sha-Balay Travel,Travel,4722,IN,low,1422.0,2025-12-12 18:58:46.182437
merch_00955,"Kurian, Mangal and Bhagat Insurance",Insurance,6300,IN,low,508.0,2025-06-05 04:34:17.182437
merch_00956,"Sharma, Saraf and Vig Utilities",Utilities,4900,IN,low,564.44,2025-12-10 04:07:09.182437
merch_00957,Badami Ltd Pharmacy,Pharmacy,5912,IN,low,3931.56,2025-04-03 11:49:42.182437
merch_00958,Prasad Group Jewelry,Jewelry,5944,IN,low,2222.69,2026-03-09 18:06:33.182437
merch_00959,"Banik, Hayer and Dewan Gambling/Gaming",Gambling/Gaming,7995,IN,medium,1194.59,2023-09-12 13:49:21.182437
merch_00960,Hegde-Sekhon Education,Education,8220,IN,low,739.01,2025-10-04 21:53:17.182437
merch_00961,Bhatt-Barman Utilities,Utilities,4900,IN,low,4137.89,2025-03-14 06:22:07.182437
merch_00962,Gokhale Inc Crypto/Forex,Crypto/Forex,6051,IN,medium,374.6,2024-12-08 17:49:02.182437
merch_00963,"Golla, Suresh and Shroff Electronics",Electronics,5732,IN,low,2749.4,2024-03-04 20:02:52.182437
merch_00964,"Iyer, Chaudhari and Kumar Electronics",Electronics,5732,IN,low,4310.54,2025-11-27 06:52:33.182437
merch_00965,"Ganesh, Sharma and Batta Crypto/Forex",Crypto/Forex,6051,IN,high,1429.89,2024-01-07 12:10:27.182437
merch_00966,Jhaveri-Andra Pharmacy,Pharmacy,5912,IN,low,1838.12,2022-11-30 07:18:15.182437
merch_00967,Om-Mannan Fuel,Fuel,5541,IN,low,1917.73,2025-09-22 09:02:44.182437
merch_00968,"Borah, Dara and Magar Electronics",Electronics,5732,IN,low,2305.22,2025-03-12 10:17:26.182437
merch_00969,"Hegde, Bhat and Nagarajan Travel",Travel,4722,IN,low,1674.05,2024-12-03 05:04:48.182437
merch_00970,"Chanda, Chacko and Reddy Fashion",Fashion,5651,IN,low,1810.96,2024-05-13 12:37:23.182437
merch_00971,"Babu, Swamy and Sengupta Entertainment",Entertainment,7832,IN,low,719.46,2023-05-13 08:47:21.182437
merch_00972,"Chopra, Parmer and Mukherjee Crypto/Forex",Crypto/Forex,6051,IN,high,211.98,2022-11-17 04:45:32.182437
merch_00973,Purohit-Karnik Entertainment,Entertainment,7832,IN,low,2628.27,2023-07-01 21:41:19.182437
merch_00974,Varghese Ltd Fashion,Fashion,5651,IN,low,471.4,2023-05-24 06:54:01.182437
merch_00975,"Seth, Mand and Banik Insurance",Insurance,6300,IN,low,3735.75,2025-11-19 12:26:13.182437
merch_00976,"Sangha, Savant and Gulati Digital Goods",Digital Goods,5815,IN,medium,1252.76,2025-01-26 18:55:45.182437
merch_00977,Kothari Group Electronics,Electronics,5732,IN,low,5030.79,2025-08-16 10:09:54.182437
merch_00978,Varghese Ltd Entertainment,Entertainment,7832,IN,low,1797.75,2024-07-23 21:31:22.182437
merch_00979,Subramaniam-Chander Restaurants,Restaurants,5812,IN,low,980.29,2025-10-19 16:13:01.182437
merch_00980,"Gupta, Pandey and Mannan Entertainment",Entertainment,7832,IN,low,2189.93,2023-04-07 03:51:39.182437
merch_00981,Barad Inc Education,Education,8220,IN,low,4634.86,2025-03-03 17:52:19.182437
merch_00982,Kibe-Memon Fuel,Fuel,5541,IN,low,1502.98,2023-10-22 15:11:44.182437
merch_00983,Suri-Uppal Gambling/Gaming,Gambling/Gaming,7995,IN,high,1447.77,2024-02-17 06:11:12.182437
merch_00984,Bumb PLC Gambling/Gaming,Gambling/Gaming,7995,IN,high,1354.76,2025-07-29 20:12:12.182437
