id,transaction_id,customer_id,reason,status,filed_at,resolved_at
disp_002318,txn_0052980,cust_009572,changed_mind,resolved,2026-03-20 12:51:51.182437,2026-03-21 19:51:51.182437
disp_002319,txn_0070095,cust_009679,billing_error,resolved,2026-06-27 05:37:42.182437,2026-07-04 13:37:42.182437
disp_002320,txn_0080991,cust_004861,duplicate_charge,resolved,2026-06-23 09:51:32.182437,2026-06-23 18:51:32.182437
disp_002321,txn_0082482,cust_005460,changed_mind,resolved,2026-08-23 08:16:15.182437,2026-08-23 16:16:15.182437
disp_002322,txn_0004016,cust_002910,duplicate_charge,resolved,2026-04-18 02:21:45.182437,2026-04-24 06:21:45.182437
disp_002323,txn_0087618,cust_006734,duplicate_charge,resolved,2026-05-06 03:37:43.182437,2026-05-07 23:37:43.182437
disp_002324,txn_0043312,cust_008788,billing_error,resolved,2026-03-29 09:58:14.182437,2026-04-02 10:58:14.182437
disp_002325,txn_0061152,cust_004588,duplicate_charge,resolved,2026-04-27 09:40:25.182437,2026-05-02 18:40:25.182437
disp_002326,txn_0000059,cust_007266,duplicate_charge,resolved,2026-05-08 03:36:51.182437,2026-05-09 10:36:51.182437
disp_002327,txn_0030069,cust_001589,changed_mind,resolved,2026-03-21 23:13:42.182437,2026-03-28 21:13:42.182437
disp_002328,txn_0021633,cust_000392,duplicate_charge,resolved,2026-03-10 23:23:59.182437,2026-03-20 13:23:59.182437
disp_002329,txn_0004865,cust_007963,duplicate_charge,resolved,2026-03-10 01:24:43.182437,2026-03-17 22:24:43.182437
disp_002330,txn_0010265,cust_001521,changed_mind,resolved,2026-04-05 07:54:18.182437,2026-04-12 04:54:18.182437
disp_002331,txn_0078145,cust_007216,changed_mind,resolved,2026-03-23 06:36:12.182437,2026-03-27 08:36:12.182437
disp_002332,txn_0033412,cust_008133,billing_error,resolved,2026-04-22 21:09:26.182437,2026-04-26 23:09:26.182437
disp_002333,txn_0070894,cust_002452,billing_error,resolved,2026-07-19 13:21:30.182437,2026-07-22 04:21:30.182437
disp_002334,txn_0010745,cust_009305,changed_mind,resolved,2026-05-07 04:32:10.182437,2026-05-12 10:32:10.182437
disp_002335,txn_0038266,cust_006022,billing_error,resolved,2026-08-24 05:01:31.182437,2026-08-24 22:01:31.182437
disp_002336,txn_0080011,cust_007138,changed_mind,resolved,2026-06-29 23:33:31.182437,2026-06-30 22:33:31.182437
disp_002337,txn_0042437,cust_009713,changed_mind,resolved,2026-05-18 20:06:50.182437,2026-05-19 03:06:50.182437
disp_002338,txn_0042263,cust_006895,billing_error,resolved,2026-07-15 23:22:48.182437,2026-07-19 23:22:48.182437
disp_002339,txn_0072796,cust_009670,billing_error,resolved,2026-06-20 12:45:53.182437,2026-06-19 21:45:53.182437
disp_002340,txn_0082031,cust_007637,changed_mind,resolved,2026-03-05 02:40:12.182437,2026-03-11 15:40:12.182437
disp_002341,txn_0057305,cust_008366,changed_mind,resolved,2026-04-12 06:11:48.182437,2026-04-11 21:11:48.182437
disp_002342,txn_0004518,cust_001878,changed_mind,resolved,2026-08-12 19:49:12.182437,2026-08-17 17:49:12.182437
disp_002343,txn_0034616,cust_003107,changed_mind,resolved,2026-05-08 13:50:19.182437,2026-05-10 13:50:19.182437
disp_002344,txn_0000665,cust_008766,duplicate_charge,resolved,2026-06-05 14:44:22.182437,2026-06-07 04:44:22.182437
disp_002345,txn_0077746,cust_004246,changed_mind,resolved,2026-06-19 20:08:58.182437,2026-06-26 17:08:58.182437
disp_002346,txn_0009848,cust_005590,changed_mind,resolved,2026-06-11 04:18:07.182437,2026-06-11 23:18:07.182437
disp_002347,txn_0039805,cust_008384,changed_mind,resolved,2026-05-21 12:31:15.182437,2026-05-23 14:31:15.182437
disp_002348,txn_0083030,cust_007105,billing_error,resolved,2026-05-29 22:41:47.182437,2026-06-07 01:41:47.182437
disp_002349,txn_0002898,cust_005577,changed_mind,resolved,2026-03-30 21:19:02.182437,2026-04-03 14:19:02.182437
disp_002350,txn_0093899,cust_005229,changed_mind,resolved,2026-05-11 03:39:29.182437,2026-05-17 02:39:29.182437
disp_002351,txn_0027629,cust_003799,duplicate_charge,resolved,2026-08-04 11:57:11.182437,2026-08-12 22:57:11.182437
disp_002352,txn_0019443,cust_008868,changed_mind,resolved,2026-03-11 05:16:47.182437,2026-03-11 08:16:47.182437
disp_002353,txn_0040832,cust_007819,duplicate_charge,resolved,2026-06-18 00:46:53.182437,2026-06-23 12:46:53.182437
disp_002354,txn_0020924,cust_005032,duplicate_charge,resolved,2026-06-25 13:22:37.182437,2026-06-29 09:22:37.182437
disp_002355,txn_0068718,cust_004205,duplicate_charge,resolved,2026-05-27 11:51:45.182437,2026-05-28 02:51:45.182437
disp_002356,txn_0026178,cust_003232,changed_mind,resolved,2026-05-25 04:42:38.182437,2026-05-26 13:42:38.182437
disp_002357,txn_0003377,cust_007166,duplicate_charge,resolved,2026-03-07 15:51:46.182437,2026-03-11 07:51:46.182437
disp_002358,txn_0066804,cust_008591,changed_mind,resolved,2026-06-21 10:38:21.182437,2026-06-22 16:38:21.182437
disp_002359,txn_0016088,cust_003888,duplicate_charge,resolved,2026-04-03 08:47:53.182437,2026-04-07 09:47:53.182437
disp_002360,txn_0041663,cust_003964,duplicate_charge,resolved,2026-06-18 01:40:56.182437,2026-06-18 13:40:56.182437
disp_002361,txn_0050811,cust_006734,duplicate_charge,resolved,2026-07-10 03:22:06.182437,2026-07-12 05:22:06.182437
disp_002362,txn_0068464,cust_003214,duplicate_charge,resolved,2026-07-30 09:15:57.182437,2026-08-03 03:15:57.182437
disp_002363,txn_0025124,cust_005611,duplicate_charge,resolved,2026-03-16 15:10:43.182437,2026-03-17 02:10:43.182437
disp_002364,txn_0087741,cust_002857,duplicate_charge,resolved,2026-08-24 11:12:24.182437,2026-09-02 23:12:24.182437
disp_002365,txn_0093759,cust_005920,duplicate_charge,resolved,2026-05-04 17:52:07.182437,2026-05-06 00:52:07.182437
disp_002366,txn_0064521,cust_006168,duplicate_charge,resolved,2026-06-12 12:40:07.182437,2026-06-15 05:40:07.182437
disp_002367,txn_0061715,cust_003917,billing_error,resolved,2026-03-13 06:41:12.182437,2026-03-22 02:41:12.182437
disp_002368,txn_0062256,cust_008009,changed_mind,resolved,2026-03-26 07:04:53.182437,2026-04-05 03:04:53.182437
disp_002369,txn_0043291,cust_000402,duplicate_charge,resolved,2026-04-14 10:17:38.182437,2026-04-24 09:17:38.182437
disp_002370,txn_0045428,cust_002415,billing_error,resolved,2026-08-08 05:45:05.182437,2026-08-12 00:45:05.182437
disp_002371,txn_0086637,cust_001195,billing_error,resolved,2026-06-23 19:38:47.182437,2026-07-02 03:38:47.182437
disp_002372,txn_0064339,cust_007515,duplicate_charge,resolved,2026-05-18 02:16:02.182437,2026-05-26 16:16:02.182437
disp_002373,txn_0016012,cust_003817,duplicate_charge,resolved,2026-05-27 05:02:57.182437,2026-05-26 12:02:57.182437
disp_002374,txn_0079512,cust_004771,billing_error,resolved,2026-04-17 22:54:15.182437,2026-04-19 12:54:15.182437
disp_002375,txn_0052206,cust_003367,billing_error,resolved,2026-08-16 03:05:39.182437,2026-08-16 01:05:39.182437
disp_002376,txn_0081766,cust_000542,billing_error,resolved,2026-08-22 12:53:18.182437,2026-08-23 23:53:18.182437
disp_002377,txn_0067702,cust_000222,duplicate_charge,resolved,2026-07-19 05:40:06.182437,2026-07-19 14:40:06.182437
disp_002378,txn_0071249,cust_001079,changed_mind,resolved,2026-08-07 01:09:02.182437,2026-08-10 15:09:02.182437
disp_002379,txn_0035924,cust_006455,billing_error,resolved,2026-08-27 02:09:02.182437,2026-09-02 11:09:02.182437
disp_002380,txn_0071506,cust_006934,duplicate_charge,resolved,2026-07-10 20:17:22.182437,2026-07-16 18:17:22.182437
disp_002381,txn_0070097,cust_000878,changed_mind,resolved,2026-05-19 13:49:31.182437,2026-05-26 18:49:31.182437
disp_002382,txn_0014365,cust_002568,duplicate_charge,resolved,2026-03-27 19:53:39.182437,2026-04-01 03:53:39.182437
disp_002383,txn_0052937,cust_002691,changed_mind,resolved,2026-07-05 20:27:41.182437,2026-07-13 13:27:41.182437
disp_002384,txn_0038073,cust_008960,changed_mind,resolved,2026-07-03 22:24:46.182437,2026-07-12 04:24:46.182437
disp_002385,txn_0006681,cust_001678,duplicate_charge,resolved,2026-05-22 02:36:00.182437,2026-05-23 18:36:00.182437
disp_002386,txn_0047200,cust_006209,duplicate_charge,resolved,2026-07-10 23:26:12.182437,2026-07-17 06:26:12.182437
disp_002387,txn_0045913,cust_005235,billing_error,resolved,2026-06-18 22:50:24.182437,2026-06-23 13:50:24.182437
disp_002388,txn_0019208,cust_000819,billing_error,resolved,2026-07-29 07:21:52.182437,2026-07-29 14:21:52.182437
disp_002389,txn_0091550,cust_006806,billing_error,resolved,2026-07-06 06:02:23.182437,2026-07-12 15:02:23.182437
disp_002390,txn_0043295,cust_006393,duplicate_charge,resolved,2026-08-05 02:34:26.182437,2026-08-13 12:34:26.182437
disp_002391,txn_0014700,cust_002028,billing_error,resolved,2026-03-08 20:07:30.182437,2026-03-16 22:07:30.182437
disp_002392,txn_0024168,cust_004633,billing_error,resolved,2026-07-16 03:42:48.182437,2026-07-16 07:42:48.182437
disp_002393,txn_0081576,cust_001677,duplicate_charge,resolved,2026-08-28 15:32:45.182437,2026-09-05 23:32:45.182437
disp_002394,txn_0038886,cust_004693,duplicate_charge,resolved,2026-08-23 10:26:13.182437,2026-08-22 11:26:13.182437
disp_002395,txn_0026063,cust_005273,billing_error,resolved,2026-08-20 05:32:42.182437,2026-08-24 20:32:42.182437
disp_002396,txn_0064302,cust_004933,duplicate_charge,resolved,2026-05-16 03:42:56.182437,2026-05-19 19:42:56.182437
disp_002397,txn_0044955,cust_003537,duplicate_charge,resolved,2026-06-16 03:40:05.182437,2026-06-21 09:40:05.182437
disp_002398,txn_0040341,cust_006585,changed_mind,resolved,2026-03-17 03:48:12.182437,2026-03-19 01:48:12.182437
disp_002399,txn_0052931,cust_000479,changed_mind,resolved,2026-06-11 04:33:43.182437,2026-06-19 22:33:43.182437
disp_002400,txn_0065509,cust_001765,duplicate_charge,resolved,2026-08-12 08:45:38.182437,2026-08-18 10:45:38.182437
disp_002401,txn_0013966,cust_007802,billing_error,resolved,2026-08-25 21:54:19.182437,2026-08-27 21:54:19.182437
disp_002402,txn_0037556,cust_002871,changed_mind,resolved,2026-06-09 15:46:59.182437,2026-06-15 14:46:59.182437
disp_002403,txn_0004807,cust_003841,billing_error,resolved,2026-04-04 22:16:44.182437,2026-04-12 04:16:44.182437
disp_002404,txn_0070996,cust_006960,billing_error,resolved,2026-05-20 23:08:16.182437,2026-05-29 13:08:16.182437
disp_002405,txn_0058665,cust_002014,duplicate_charge,resolved,2026-06-06 00:27:53.182437,2026-06-10 09:27:53.182437
disp_002406,txn_0047698,cust_007861,changed_mind,resolved,2026-08-10 20:33:37.182437,2026-08-14 19:33:37.182437
disp_002407,txn_0084803,cust_003408,billing_error,resolved,2026-03-06 18:41:26.182437,2026-03-15 05:41:26.182437
disp_002408,txn_0080045,cust_006853,duplicate_charge,resolved,2026-06-15 11:14:40.182437,2026-06-23 05:14:40.182437
disp_002409,txn_0092706,cust_005048,duplicate_charge,resolved,2026-06-12 10:06:25.182437,2026-06-14 04:06:25.182437
disp_002410,txn_0058800,cust_003895,duplicate_charge,resolved,2026-07-22 16:00:07.182437,2026-07-27 06:00:07.182437
disp_002411,txn_0018545,cust_005024,duplicate_charge,resolved,2026-08-15 15:28:43.182437,2026-08-22 16:28:43.182437
disp_002412,txn_0000691,cust_003936,duplicate_charge,resolved,2026-06-11 20:55:04.182437,2026-06-14 17:55:04.182437
disp_002413,txn_0031519,cust_008799,changed_mind,resolved,2026-05-16 23:45:35.182437,2026-05-21 14:45:35.182437
disp_002414,txn_0059114,cust_009599,billing_error,resolved,2026-03-19 19:54:09.182437,2026-03-26 13:54:09.182437
disp_002415,txn_0025027,cust_003770,billing_error,resolved,2026-05-26 01:37:37.182437,2026-05-28 14:37:37.182437
disp_002416,txn_0062538,cust_003026,billing_error,resolved,2026-05-07 17:35:21.182437,2026-05-06 18:35:21.182437
disp_002417,txn_0091862,cust_001616,billing_error,resolved,2026-07-02 04:25:16.182437,2026-07-07 12:25:16.182437
disp_002418,txn_0084784,cust_007603,billing_error,resolved,2026-06-07 07:05:48.182437,2026-06-16 06:05:48.182437
disp_002419,txn_0033951,cust_006280,billing_error,resolved,2026-04-21 22:45:13.182437,2026-04-26 21:45:13.182437
disp_002420,txn_0012124,cust_009411,changed_mind,resolved,2026-08-19 00:09:15.182437,2026-08-27 14:09:15.182437
disp_002421,txn_0091664,cust_004049,duplicate_charge,resolved,2026-06-03 15:42:00.182437,2026-06-03 10:42:00.182437
disp_002422,txn_0037174,cust_000188,duplicate_charge,resolved,2026-05-04 20:36:04.182437,2026-05-06 11:36:04.182437
disp_002423,txn_0027160,cust_000391,billing_error,resolved,2026-06-14 18:15:40.182437,2026-06-14 17:15:40.182437
disp_002424,txn_0076190,cust_005578,billing_error,resolved,2026-05-22 11:48:53.182437,2026-05-24 17:48:53.182437
disp_002425,txn_0033842,cust_004448,duplicate_charge,resolved,2026-03-10 05:57:19.182437,2026-03-14 05:57:19.182437
disp_002426,txn_0039213,cust_005589,duplicate_charge,resolved,2026-07-12 14:02:24.182437,2026-07-18 02:02:24.182437
disp_002427,txn_0066304,cust_008591,duplicate_charge,resolved,2026-04-09 17:21:29.182437,2026-04-14 18:21:29.182437
disp_002428,txn_0069394,cust_001591,billing_error,resolved,2026-07-06 13:41:19.182437,2026-07-13 21:41:19.182437
disp_002429,txn_0021602,cust_007709,billing_error,resolved,2026-07-24 03:26:22.182437,2026-07-31 20:26:22.182437
disp_002430,txn_0077500,cust_005254,changed_mind,resolved,2026-07-05 16:48:40.182437,2026-07-08 20:48:40.182437
disp_002431,txn_0050806,cust_004513,duplicate_charge,resolved,2026-04-14 12:32:32.182437,2026-04-14 05:32:32.182437
disp_002432,txn_0054782,cust_007236,duplicate_charge,resolved,2026-03-30 22:15:29.182437,2026-04-04 01:15:29.182437
disp_002433,txn_0023754,cust_007632,billing_error,resolved,2026-03-07 19:41:35.182437,2026-03-12 10:41:35.182437
disp_002434,txn_0022658,cust_005041,billing_error,resolved,2026-03-15 07:20:25.182437,2026-03-24 23:20:25.182437
disp_002435,txn_0093534,cust_006788,billing_error,resolved,2026-05-02 12:40:54.182437,2026-05-03 15:40:54.182437
disp_002436,txn_0018967,cust_003283,duplicate_charge,resolved,2026-05-15 06:36:22.182437,2026-05-14 08:36:22.182437
disp_002437,txn_0033984,cust_002767,duplicate_charge,resolved,2026-07-16 08:35:08.182437,2026-07-17 19:35:08.182437
disp_002438,txn_0053266,cust_002281,duplicate_charge,resolved,2026-03-16 17:36:57.182437,2026-03-21 01:36:57.182437
disp_002439,txn_0012011,cust_009544,changed_mind,resolved,2026-07-10 23:22:01.182437,2026-07-16 22:22:01.182437
disp_002440,txn_0052791,cust_007760,duplicate_charge,resolved,2026-04-10 08:05:36.182437,2026-04-10 21:05:36.182437
disp_002441,txn_0045775,cust_001470,changed_mind,resolved,2026-07-15 14:30:38.182437,2026-07-14 20:30:38.182437
disp_002442,txn_0081651,cust_005924,changed_mind,resolved,2026-07-10 20:42:04.182437,2026-07-16 02:42:04.182437
disp_002443,txn_0029790,cust_007110,changed_mind,resolved,2026-03-27 05:29:46.182437,2026-04-03 14:29:46.182437
disp_002444,txn_0011615,cust_001930,billing_error,resolved,2026-07-26 17:25:29.182437,2026-07-27 06:25:29.182437
disp_002445,txn_0013942,cust_005836,changed_mind,resolved,2026-05-06 09:58:47.182437,2026-05-11 17:58:47.182437
disp_002446,txn_0061717,cust_003470,changed_mind,resolved,2026-07-29 02:58:35.182437,2026-07-29 13:58:35.182437
disp_002447,txn_0005230,cust_003360,changed_mind,resolved,2026-04-18 05:22:29.182437,2026-04-25 00:22:29.182437
disp_002448,txn_0053198,cust_002966,billing_error,resolved,2026-04-25 13:12:22.182437,2026-04-25 10:12:22.182437
disp_002449,txn_0061711,cust_008172,duplicate_charge,resolved,2026-03-22 03:01:04.182437,2026-03-30 03:01:04.182437
disp_002450,txn_0059195,cust_004409,changed_mind,resolved,2026-07-15 23:35:41.182437,2026-07-19 22:35:41.182437
disp_002451,txn_0076464,cust_005618,changed_mind,resolved,2026-03-27 13:58:34.182437,2026-03-28 10:58:34.182437
disp_002452,txn_0058190,cust_002340,duplicate_charge,resolved,2026-04-18 23:07:53.182437,2026-04-19 22:07:53.182437
disp_002453,txn_0079210,cust_007233,changed_mind,resolved,2026-07-22 23:15:05.182437,2026-07-30 11:15:05.182437
disp_002454,txn_0000455,cust_004925,duplicate_charge,resolved,2026-07-12 14:18:28.182437,2026-07-16 05:18:28.182437
disp_002455,txn_0084380,cust_007928,changed_mind,resolved,2026-06-03 07:48:19.182437,2026-06-10 08:48:19.182437
disp_002456,txn_0013391,cust_001517,changed_mind,resolved,2026-05-22 15:28:09.182437,2026-05-30 00:28:09.182437
disp_002457,txn_0045328,cust_000094,billing_error,resolved,2026-08-07 00:03:57.182437,2026-08-07 00:03:57.182437
disp_002458,txn_0081593,cust_009567,billing_error,resolved,2026-08-19 07:36:36.182437,2026-08-20 13:36:36.182437
disp_002459,txn_0040696,cust_004383,billing_error,resolved,2026-06-04 07:19:13.182437,2026-06-06 00:19:13.182437
disp_002460,txn_0061338,cust_008417,billing_error,resolved,2026-08-21 18:02:17.182437,2026-08-30 08:02:17.182437
disp_002461,txn_0008150,cust_004605,changed_mind,resolved,2026-05-11 07:52:29.182437,2026-05-20 15:52:29.182437
disp_002462,txn_0037916,cust_001358,billing_error,resolved,2026-04-19 01:02:33.182437,2026-04-23 11:02:33.182437
disp_002463,txn_0046732,cust_004719,duplicate_charge,resolved,2026-06-11 15:26:50.182437,2026-06-11 16:26:50.182437
disp_002464,txn_0090255,cust_000717,changed_mind,resolved,2026-08-02 03:48:12.182437,2026-08-08 14:48:12.182437
disp_002465,txn_0034365,cust_007158,billing_error,resolved,2026-07-21 05:26:36.182437,2026-07-25 08:26:36.182437
disp_002466,txn_0015104,cust_008965,billing_error,resolved,2026-05-13 16:00:59.182437,2026-05-15 17:00:59.182437
disp_002467,txn_0089534,cust_004575,billing_error,resolved,2026-04-18 15:19:28.182437,2026-04-25 09:19:28.182437
disp_002468,txn_0004673,cust_006701,duplicate_charge,resolved,2026-07-25 20:58:23.182437,2026-07-25 06:58:23.182437
disp_002469,txn_0026059,cust_009222,changed_mind,resolved,2026-03-11 13:45:05.182437,2026-03-16 21:45:05.182437
disp_002470,txn_0013640,cust_007146,billing_error,resolved,2026-05-25 05:48:56.182437,2026-05-27 18:48:56.182437
disp_002471,txn_0066818,cust_005454,changed_mind,resolved,2026-07-23 12:18:53.182437,2026-07-31 12:18:53.182437
disp_002472,txn_0035423,cust_004935,duplicate_charge,resolved,2026-06-13 05:17:13.182437,2026-06-20 20:17:13.182437
disp_002473,txn_0075058,cust_007889,changed_mind,resolved,2026-06-09 05:07:58.182437,2026-06-15 17:07:58.182437
disp_002474,txn_0064931,cust_004399,changed_mind,resolved,2026-08-01 15:44:39.182437,2026-08-05 07:44:39.182437
disp_002475,txn_0032146,cust_006192,duplicate_charge,resolved,2026-07-02 18:34:17.182437,2026-07-05 02:34:17.182437
disp_002476,txn_0012309,cust_002560,duplicate_charge,resolved,2026-06-23 11:55:40.182437,2026-06-30 14:55:40.182437
disp_002477,txn_0004383,cust_006554,billing_error,resolved,2026-04-01 18:05:39.182437,2026-04-07 17:05:39.182437
disp_002478,txn_0068239,cust_004930,changed_mind,resolved,2026-05-01 12:13:44.182437,2026-05-11 01:13:44.182437
disp_002479,txn_0024629,cust_006689,billing_error,resolved,2026-07-02 08:51:15.182437,2026-07-02 07:51:15.182437
disp_002480,txn_0015103,cust_005030,duplicate_charge,resolved,2026-05-21 20:13:46.182437,2026-05-22 01:13:46.182437
disp_002481,txn_0056480,cust_000549,changed_mind,resolved,2026-08-20 10:07:35.182437,2026-08-29 00:07:35.182437
disp_002482,txn_0025273,cust_005977,billing_error,resolved,2026-08-08 13:29:50.182437,2026-08-13 15:29:50.182437
disp_002483,txn_0012131,cust_001917,duplicate_charge,resolved,2026-07-03 13:44:40.182437,2026-07-07 17:44:40.182437
disp_002484,txn_0086964,cust_003021,billing_error,resolved,2026-04-24 10:20:45.182437,2026-04-28 04:20:45.182437
disp_002485,txn_0068499,cust_006735,billing_error,resolved,2026-03-15 20:06:28.182437,2026-03-24 10:06:28.182437
disp_002486,txn_0051490,cust_001083,billing_error,resolved,2026-03-07 10:47:23.182437,2026-03-09 09:47:23.182437
disp_002487,txn_0029133,cust_005879,changed_mind,resolved,2026-08-27 01:27:46.182437,2026-08-27 04:27:46.182437
disp_002488,txn_0047236,cust_008820,billing_error,resolved,2026-04-02 12:32:35.182437,2026-04-01 21:32:35.182437
disp_002489,txn_0045357,cust_000742,changed_mind,resolved,2026-07-27 01:33:55.182437,2026-07-31 02:33:55.182437
disp_002490,txn_0075923,cust_008625,changed_mind,resolved,2026-03-19 10:36:03.182437,2026-03-25 02:36:03.182437
disp_002491,txn_0027308,cust_001927,changed_mind,resolved,2026-06-21 06:17:16.182437,2026-06-30 02:17:16.182437
disp_002492,txn_0035782,cust_009915,duplicate_charge,resolved,2026-07-20 05:10:40.182437,2026-07-20 19:10:40.182437
disp_002493,txn_0069446,cust_004464,billing_error,resolved,2026-06-16 19:14:45.182437,2026-06-19 20:14:45.182437
disp_002494,txn_0049380,cust_002535,billing_error,resolved,2026-06-08 04:31:10.182437,2026-06-16 06:31:10.182437
disp_002495,txn_0054445,cust_008105,changed_mind,resolved,2026-06-16 19:11:01.182437,2026-06-26 14:11:01.182437
disp_002496,txn_0013164,cust_001160,duplicate_charge,resolved,2026-03-27 05:56:41.182437,2026-03-28 18:56:41.182437
disp_002497,txn_0064422,cust_000906,changed_mind,resolved,2026-05-06 15:45:12.182437,2026-05-06 05:45:12.182437
disp_002498,txn_0082549,cust_004880,duplicate_charge,resolved,2026-04-07 11:31:57.182437,2026-04-16 09:31:57.182437
disp_002499,txn_0014569,cust_006894,billing_error,resolved,2026-07-06 11:25:36.182437,2026-07-12 02:25:36.182437
disp_002500,txn_0074828,cust_008949,billing_error,resolved,2026-03-20 08:03:23.182437,2026-03-26 00:03:23.182437
disp_002501,txn_0060106,cust_007900,billing_error,resolved,2026-06-19 05:06:33.182437,2026-06-18 20:06:33.182437
disp_002502,txn_0052221,cust_003229,duplicate_charge,resolved,2026-07-16 20:21:09.182437,2026-07-26 16:21:09.182437
disp_002503,txn_0077465,cust_007401,duplicate_charge,resolved,2026-07-15 17:19:26.182437,2026-07-18 13:19:26.182437
disp_002504,txn_0006691,cust_008264,changed_mind,resolved,2026-06-18 01:58:59.182437,2026-06-27 17:58:59.182437
disp_002505,txn_0062958,cust_002515,billing_error,resolved,2026-07-11 07:08:34.182437,2026-07-09 20:08:34.182437
disp_002506,txn_0009210,cust_002049,duplicate_charge,resolved,2026-05-15 19:56:40.182437,2026-05-16 21:56:40.182437
disp_002507,txn_0070798,cust_002413,billing_error,resolved,2026-07-06 01:15:20.182437,2026-07-08 11:15:20.182437
disp_002508,txn_0064186,cust_000132,billing_error,resolved,2026-03-15 19:11:32.182437,2026-03-20 01:11:32.182437
disp_002509,txn_0090531,cust_006309,duplicate_charge,resolved,2026-03-20 10:28:15.182437,2026-03-25 02:28:15.182437
disp_002510,txn_0053879,cust_009592,duplicate_charge,resolved,2026-07-31 15:32:31.182437,2026-08-10 13:32:31.182437
disp_002511,txn_0028541,cust_007639,duplicate_charge,resolved,2026-06-11 13:41:48.182437,2026-06-12 09:41:48.182437
disp_002512,txn_0031282,cust_006081,changed_mind,resolved,2026-06-25 13:26:06.182437,2026-07-02 07:26:06.182437
disp_002513,txn_0044798,cust_002275,changed_mind,resolved,2026-06-20 02:52:50.182437,2026-06-25 13:52:50.182437
disp_002514,txn_0004506,cust_008803,changed_mind,resolved,2026-04-11 22:20:15.182437,2026-04-18 07:20:15.182437
disp_002515,txn_0005958,cust_003925,billing_error,resolved,2026-04-06 23:57:25.182437,2026-04-13 07:57:25.182437
disp_002516,txn_0053230,cust_004360,billing_error,resolved,2026-05-10 23:34:28.182437,2026-05-13 19:34:28.182437
disp_002517,txn_0042878,cust_005921,changed_mind,resolved,2026-03-21 09:53:15.182437,2026-03-29 01:53:15.182437
disp_002518,txn_0013250,cust_001097,duplicate_charge,resolved,2026-08-05 17:23:19.182437,2026-08-13 04:23:19.182437
disp_002519,txn_0074654,cust_007760,duplicate_charge,resolved,2026-03-07 04:48:42.182437,2026-03-05 09:48:42.182437
disp_002520,txn_0072279,cust_003819,duplicate_charge,resolved,2026-08-23 19:03:04.182437,2026-08-29 22:03:04.182437
disp_002521,txn_0078991,cust_009677,duplicate_charge,resolved,2026-04-21 19:29:26.182437,2026-04-24 21:29:26.182437
disp_002522,txn_0004486,cust_009625,duplicate_charge,resolved,2026-07-04 08:33:55.182437,2026-07-08 13:33:55.182437
disp_002523,txn_0066833,cust_007699,changed_mind,resolved,2026-04-04 05:16:40.182437,2026-04-10 07:16:40.182437
disp_002524,txn_0020268,cust_006889,billing_error,resolved,2026-06-05 17:12:34.182437,2026-06-08 13:12:34.182437
disp_002525,txn_0002048,cust_009298,changed_mind,resolved,2026-07-31 12:26:08.182437,2026-08-08 03:26:08.182437
disp_002526,txn_0082774,cust_002241,billing_error,resolved,2026-08-04 08:54:52.182437,2026-08-06 05:54:52.182437
disp_002527,txn_0023517,cust_006811,changed_mind,resolved,2026-04-17 03:31:52.182437,2026-04-24 03:31:52.182437
disp_002528,txn_0011877,cust_009478,changed_mind,resolved,2026-07-16 09:17:55.182437,2026-07-24 09:17:55.182437
disp_002529,txn_0001763,cust_004439,changed_mind,resolved,2026-06-29 18:56:36.182437,2026-07-05 01:56:36.182437
disp_002530,txn_0082581,cust_003950,changed_mind,resolved,2026-03-18 04:19:04.182437,2026-03-22 06:19:04.182437
disp_002531,txn_0093335,cust_003745,duplicate_charge,resolved,2026-03-28 03:45:28.182437,2026-03-29 13:45:28.182437
disp_002532,txn_0092575,cust_000157,changed_mind,resolved,2026-03-14 03:35:55.182437,2026-03-14 03:35:55.182437
disp_002533,txn_0029279,cust_001917,duplicate_charge,resolved,2026-07-20 08:03:25.182437,2026-07-26 03:03:25.182437
disp_002534,txn_0063105,cust_009235,duplicate_charge,resolved,2026-08-24 09:56:41.182437,2026-08-25 07:56:41.182437
disp_002535,txn_0000257,cust_001403,changed_mind,resolved,2026-04-30 06:59:10.182437,2026-05-03 14:59:10.182437
disp_002536,txn_0041112,cust_001845,duplicate_charge,resolved,2026-08-20 08:41:13.182437,2026-08-22 10:41:13.182437
disp_002537,txn_0045009,cust_007146,changed_mind,resolved,2026-04-04 16:33:25.182437,2026-04-12 10:33:25.182437
disp_002538,txn_0091438,cust_000063,changed_mind,resolved,2026-08-05 19:48:48.182437,2026-08-07 16:48:48.182437
disp_002539,txn_0007640,cust_001749,billing_error,resolved,2026-03-17 20:40:24.182437,2026-03-22 10:40:24.182437
disp_002540,txn_0085746,cust_008264,duplicate_charge,resolved,2026-06-03 18:29:01.182437,2026-06-09 14:29:01.182437
disp_002541,txn_0025171,cust_000212,billing_error,resolved,2026-08-09 04:10:49.182437,2026-08-09 21:10:49.182437
disp_002542,txn_0033766,cust_003355,changed_mind,resolved,2026-05-16 23:18:35.182437,2026-05-20 12:18:35.182437
disp_002543,txn_0092960,cust_000514,duplicate_charge,resolved,2026-07-04 11:39:39.182437,2026-07-07 09:39:39.182437
disp_002544,txn_0008552,cust_007973,changed_mind,resolved,2026-03-22 12:47:42.182437,2026-03-30 04:47:42.182437
